id,traceId,sessionId,datasetRunId,timestamp,source,name,dataType,value,stringValue,comment,metadata,observationId,traceName,userId,traceTags,environment,authorUserName
"d90ff62c033bdb71","b012385f656d59c0064a240d5a727f86","","","2025-12-22T20:24:02.947Z","API","retriever_score_gap","NUMERIC","0","","","{}","ca89905d7c705674","dense_retrieval","","[]","default",""
"cd8acb26ac28e167","8b7018d7eee33b188b91517414f5564b","","","2025-12-22T20:24:02.450Z","API","retriever_score_gap","NUMERIC","0","","","{}","a455e875ceae579e","dense_retrieval","","[]","default",""
"cc52a65532976678","1a948f7df0e3da6e59b6303665430a8d","","","2025-12-22T20:24:01.960Z","API","retriever_score_gap","NUMERIC","0","","","{}","1c8509cec4338b6d","dense_retrieval","","[]","default",""
"c20b6a1a47608ee8","9501bdc99eb3d7ead5ef49bbe71d9e3b","","","2025-12-22T20:24:01.509Z","API","retriever_score_gap","NUMERIC","0.001370072364807129","","","{}","bf0192711d44ceef","dense_retrieval","","[]","default",""
"fa0e004ed5200c78","30e1c4125fb88041288d5be4baa121c4","","","2025-12-22T20:24:00.968Z","API","retriever_score_gap","NUMERIC","0","","","{}","e642c3180e371ab3","dense_retrieval","","[]","default",""
"f09ed253eb900efb","499eaec6f2a22d7febd48561611ec5f1","","","2025-12-22T20:24:00.532Z","API","retriever_score_gap","NUMERIC","0","","","{}","7846aca09df11726","dense_retrieval","","[]","default",""
"24213070cfa2404a","935b111709afbf38870925fe992d6f92","","","2025-12-22T20:24:00.065Z","API","retriever_score_gap","NUMERIC","0","","","{}","a1d63209c4f5b319","dense_retrieval","","[]","default",""
"0ab14c96824ef132","8ed6f91a2ace583fb7cf1508658a4c85","","","2025-12-22T20:23:59.618Z","API","retriever_score_gap","NUMERIC","0","","","{}","339ee2533ef79c4c","dense_retrieval","","[]","default",""
"78fd2924874e40a4","54c5e91f02d9c3d19871794f844e51d2","","","2025-12-22T20:23:59.080Z","API","retriever_score_gap","NUMERIC","0","","","{}","106d1e111526c028","dense_retrieval","","[]","default",""
"23047c9ae7721b5e","b6e43901ef03a197615691262c628947","","","2025-12-22T20:23:58.651Z","API","retriever_score_gap","NUMERIC","0","","","{}","f0778dc76be0240a","dense_retrieval","","[]","default",""
"46457530bb43b05d","23fe925732c4b6d9727d34b8b788c88c","","","2025-12-22T20:23:58.218Z","API","retriever_score_gap","NUMERIC","0","","","{}","7ac1a989729c35d8","dense_retrieval","","[]","default",""
"80d39e5137624064","b2ef852c8418c3d57cc81012c7b284f2","","","2025-12-22T20:23:57.739Z","API","retriever_score_gap","NUMERIC","0","","","{}","672d3a068cd43168","dense_retrieval","","[]","default",""
"ee93ca489bc8d6c2","6f96b07c17e1b124a30e15442c9bcd51","","","2025-12-22T20:23:57.270Z","API","retriever_score_gap","NUMERIC","0","","","{}","6065bd0d36e9d038","dense_retrieval","","[]","default",""
"e7cee933fa4fcae6","2bb8033843c278e7205f6040faaea244","","","2025-12-22T20:23:56.794Z","API","retriever_score_gap","NUMERIC","0.009029120206832886","","","{}","d979dcf0f3e51f79","dense_retrieval","","[]","default",""
"68dc941663a82896","0d5ce0c41e4916e468b11eacfee7cbda","","","2025-12-22T20:23:56.302Z","API","retriever_score_gap","NUMERIC","0","","","{}","2d6c4a8818b283e1","dense_retrieval","","[]","default",""
"b1e2f1de366a6ef3","44c5d4fefb89ba2477ede5b05c025448","","","2025-12-22T20:23:55.779Z","API","retriever_score_gap","NUMERIC","0","","","{}","738ac85c5124ecc0","dense_retrieval","","[]","default",""
"407c4486d4e98ee3","9c1606c45c9cafd7675025f9d3b9730a","","","2025-12-22T20:23:55.243Z","API","retriever_score_gap","NUMERIC","0","","","{}","325ec44f11b4a74b","dense_retrieval","","[]","default",""
"1ccf51590a160558","df0b777e0d78dad59fb7116047ae6ded","","","2025-12-22T20:23:54.742Z","API","retriever_score_gap","NUMERIC","0","","","{}","77ee00f885a00aea","dense_retrieval","","[]","default",""
"1a4029801e0e516e","b12fc86d0a6177b4f6a88842ca268efc","","","2025-12-22T20:23:54.272Z","API","retriever_score_gap","NUMERIC","0","","","{}","0054ddf80e78af85","dense_retrieval","","[]","default",""
"420488dea3cb41c1","ed86083a498530ac46c9dd78a15aee72","","","2025-12-22T20:23:53.735Z","API","retriever_score_gap","NUMERIC","0","","","{}","bfa6b904932fb7ad","dense_retrieval","","[]","default",""
"8436ca05648c123d","b1943331c58abad7253540eb218e6326","","","2025-12-22T20:23:53.234Z","API","retriever_score_gap","NUMERIC","0","","","{}","22151e25d06ec17e","dense_retrieval","","[]","default",""
"4056a22e7bced28e","efe3161d930a25534fc7338ef6983a1e","","","2025-12-22T20:23:52.726Z","API","retriever_score_gap","NUMERIC","0","","","{}","9aa96326d5cf6525","dense_retrieval","","[]","default",""
"28f59cca60322a88","542c56896424aa649b66a02c443d6fd6","","","2025-12-22T20:23:52.242Z","API","retriever_score_gap","NUMERIC","0.00838547945022583","","","{}","d3ea8ebaf728cb90","dense_retrieval","","[]","default",""
"5be4e18b5052c1f3","a837ab82289fcbac305054b15ea8817f","","","2025-12-22T20:23:51.783Z","API","retriever_score_gap","NUMERIC","0","","","{}","b36bc1a5d298eb0b","dense_retrieval","","[]","default",""
"adc8d5dddb1ac094","8327a2e80b339c81cb1b6589b27ed40e","","","2025-12-22T20:23:51.348Z","API","retriever_score_gap","NUMERIC","0","","","{}","e88af5fd01fb87c0","dense_retrieval","","[]","default",""
"6f1a5d22054abcc7","5cfcbee417b5f49fd3ce9231be0ed333","","","2025-12-22T20:23:50.911Z","API","retriever_score_gap","NUMERIC","0","","","{}","db3887f5dbcdd03a","dense_retrieval","","[]","default",""
"ca7f52e1db2147ca","02a78c11ead08bb62918052e11698876","","","2025-12-22T20:23:50.408Z","API","retriever_score_gap","NUMERIC","0","","","{}","783120c8b8662491","dense_retrieval","","[]","default",""
"14095db4da49657e","f6391a49259c79260a0b599b3bb16fda","","","2025-12-22T20:23:49.942Z","API","retriever_score_gap","NUMERIC","0","","","{}","94834b8ec6e5b335","dense_retrieval","","[]","default",""
"915c02817ec35073","3c8319fc1ffa7a2e039d79aa1d1fb60b","","","2025-12-22T20:23:49.440Z","API","retriever_score_gap","NUMERIC","0","","","{}","55e826668b4cf709","dense_retrieval","","[]","default",""
"ada20ababb3e4cb0","3bcc27b24bea59aa150211252df2ad9c","","","2025-12-22T20:23:48.873Z","API","retriever_score_gap","NUMERIC","0","","","{}","979d87cb5ca30007","dense_retrieval","","[]","default",""
"004a1f856d2541a4","03e615a147020250128b2984ce38ee7d","","","2025-12-22T20:23:48.415Z","API","retriever_score_gap","NUMERIC","0","","","{}","c95dccd27742cd36","dense_retrieval","","[]","default",""
"c7d620c5d4ab251f","c530dddbb81a02c48ce03c47c117fd9e","","","2025-12-22T20:23:47.924Z","API","retriever_score_gap","NUMERIC","0.006706118583679199","","","{}","b9e15169b2df6968","dense_retrieval","","[]","default",""
"37ee9eb004d07c8a","2177e8ee6cccb5be82365f37bda25b3d","","","2025-12-22T20:23:47.440Z","API","retriever_score_gap","NUMERIC","0","","","{}","761b99ae79077a3f","dense_retrieval","","[]","default",""
"54ae749f7649500a","a9173a77d665f4edf508b08d85c2b0d4","","","2025-12-22T20:23:46.963Z","API","retriever_score_gap","NUMERIC","0","","","{}","025a45dfba578e3e","dense_retrieval","","[]","default",""
"66a9539cd03a4596","22b4867a0027206b754380b8296239ae","","","2025-12-22T20:23:46.460Z","API","retriever_score_gap","NUMERIC","0.07381099462509155","","","{}","cd3010b9e892f78d","dense_retrieval","","[]","default",""
"bca4c5167f418d6a","27c84e1bd80c2908c3cd2e9b37962627","","","2025-12-22T20:23:45.972Z","API","retriever_score_gap","NUMERIC","0.009731531143188477","","","{}","a10b502bc68f1cba","dense_retrieval","","[]","default",""
"d2c29b079d2e5cfd","5893f56273b8dbee242d2e0bd0692957","","","2025-12-22T20:23:45.503Z","API","retriever_score_gap","NUMERIC","0.011113643646240234","","","{}","fbc59660f19cdfed","dense_retrieval","","[]","default",""
"1f210534f3cfb611","b6c1c9bf8ffe2dc96b2004dd864e7837","","","2025-12-22T20:23:45.065Z","API","retriever_score_gap","NUMERIC","0","","","{}","216d819729db84aa","dense_retrieval","","[]","default",""
"bc1eab9f15c41edb","62543d23439b34ac689a2471758314aa","","","2025-12-22T20:23:44.466Z","API","retriever_score_gap","NUMERIC","0","","","{}","4578196f94e3905a","dense_retrieval","","[]","default",""
"a9906f3570735ee6","ce00e19c918ba19b250a81d4fd76acf5","","","2025-12-22T20:23:43.994Z","API","retriever_score_gap","NUMERIC","0","","","{}","c08e559253e9f4e4","dense_retrieval","","[]","default",""
"4af7a63faa4b41e7","d5e0910432f2888633ffa79c07aaaeef","","","2025-12-22T20:23:43.532Z","API","retriever_score_gap","NUMERIC","0","","","{}","65a7ee13e8343e1f","dense_retrieval","","[]","default",""
"235213b7235ddc62","b4761b883ac7cd15a2e80bf727747dc7","","","2025-12-22T20:23:43.085Z","API","retriever_score_gap","NUMERIC","0.008054852485656738","","","{}","4ff7395ac4f39511","dense_retrieval","","[]","default",""
"6d79bd9835fb06bc","72f4fec7dd70f32289fadcdd8bf75837","","","2025-12-22T20:23:42.643Z","API","retriever_score_gap","NUMERIC","0.009903490543365479","","","{}","8fe4ca012cadd7cf","dense_retrieval","","[]","default",""
"356e1a4e6f469e22","4ad3367b9c7341c404a994fdb932b405","","","2025-12-22T20:23:42.199Z","API","retriever_score_gap","NUMERIC","0","","","{}","50a8d8c93609cbef","dense_retrieval","","[]","default",""
"25873ec61bd62015","66ec74b1cf032dac62edf3af1b2b2f3d","","","2025-12-22T20:23:41.658Z","API","retriever_score_gap","NUMERIC","0.015580415725708008","","","{}","994e7ffc027e1e82","dense_retrieval","","[]","default",""
"27ffe4716a284f5f","f3c6c6e8f0d025caabb21dde1880fc30","","","2025-12-22T20:23:41.174Z","API","retriever_score_gap","NUMERIC","0","","","{}","e72342f915b34f12","dense_retrieval","","[]","default",""
"ec183732273b7297","9e3c6fb19d9ed9a21e5dcb49577e8b9c","","","2025-12-22T20:23:40.707Z","API","retriever_score_gap","NUMERIC","0","","","{}","6c0b5f9699521f00","dense_retrieval","","[]","default",""
"f6b5e96965207858","3762a617527891b33801b5f40fd36300","","","2025-12-22T20:23:40.147Z","API","retriever_score_gap","NUMERIC","0","","","{}","293960553c16130b","dense_retrieval","","[]","default",""
"9e1a7e2735b77b38","cf3f97601284b0017b00f86efbe9284f","","","2025-12-22T20:23:39.722Z","API","retriever_score_gap","NUMERIC","0","","","{}","8de8a99f661acfb7","dense_retrieval","","[]","default",""
"82e0c6aeb38400c6","290d50ec3eda26639a68ca920e6a6466","","","2025-12-22T20:23:39.246Z","API","retriever_score_gap","NUMERIC","0","","","{}","0a2a5d08044bf81d","dense_retrieval","","[]","default",""
"605d64ce280e4f63","5518feec3128063c8d851d961b6e1b24","","","2025-12-22T20:23:38.771Z","API","retriever_score_gap","NUMERIC","0","","","{}","d691598a971e26d8","dense_retrieval","","[]","default",""
"513235c0b13194c0","9bcd4b9729247e5c94e1ade76a0d7018","","","2025-12-22T20:23:38.262Z","API","retriever_score_gap","NUMERIC","0","","","{}","8e86cdbd426fb05b","dense_retrieval","","[]","default",""
"74f674f39fba9c5b","fb016dd0b8983b4f8332c5bef971643c","","","2025-12-22T20:23:37.783Z","API","retriever_score_gap","NUMERIC","0.011490821838378906","","","{}","d2e367460ece2754","dense_retrieval","","[]","default",""
"c4920e75502ff1f1","2657d115feb958236eaf60ba2b28fe1b","","","2025-12-22T20:23:37.322Z","API","retriever_score_gap","NUMERIC","0","","","{}","f6d9bdacef41e445","dense_retrieval","","[]","default",""
"2abe8fabd3fc2693","bd466e3b45945057947879fe2cf25b77","","","2025-12-22T20:23:36.812Z","API","retriever_score_gap","NUMERIC","0","","","{}","e4d836d01749be40","dense_retrieval","","[]","default",""
"36a3ef386c964cad","94dfea08b7222aaadfe148a00b9023e7","","","2025-12-22T20:23:36.367Z","API","retriever_score_gap","NUMERIC","0","","","{}","58dec835d31f1282","dense_retrieval","","[]","default",""
"e6420e1a1de28337","3b934f47755a495a725bc4d911ca27dc","","","2025-12-22T20:23:35.850Z","API","retriever_score_gap","NUMERIC","0","","","{}","8a6fbf4ea6050d89","dense_retrieval","","[]","default",""
"bb046c04b70a5d44","d4369e7e2808627ea9ba777a9b54fcd9","","","2025-12-22T20:23:35.322Z","API","retriever_score_gap","NUMERIC","0","","","{}","2a55cbec2c2152ae","dense_retrieval","","[]","default",""
"358d8fe9695ae5ba","4a83ca2f82c093389ada3cf9be96d901","","","2025-12-22T20:23:34.889Z","API","retriever_score_gap","NUMERIC","0","","","{}","aadb3d5e587c2951","dense_retrieval","","[]","default",""
"13bca7fbc58778c0","868df4ad929adc213d57dfde7a42cb14","","","2025-12-22T20:23:34.412Z","API","retriever_score_gap","NUMERIC","0","","","{}","83c4e0f8de6d5f0a","dense_retrieval","","[]","default",""
"8996c8dfb748a02f","3c57d3702e823f97800b09433ea95d64","","","2025-12-22T20:23:33.902Z","API","retriever_score_gap","NUMERIC","0","","","{}","81d45c4271534adc","dense_retrieval","","[]","default",""
"5f72ba8fdb287bed","d2cf259d3201ab9848d087365b9abfa6","","","2025-12-22T20:23:33.471Z","API","retriever_score_gap","NUMERIC","0","","","{}","90d1b2a4cf1066e1","dense_retrieval","","[]","default",""
"5b593b00910d3ce7","83b07cd17441caf967d4f6e9912da81d","","","2025-12-22T20:23:33.015Z","API","retriever_score_gap","NUMERIC","0","","","{}","8541cbc1b541c168","dense_retrieval","","[]","default",""
"ecaca67c64702da9","750f42963434ad00a0521fbb00f8055c","","","2025-12-22T20:23:32.553Z","API","retriever_score_gap","NUMERIC","0","","","{}","1d7a69a0b0c8dad1","dense_retrieval","","[]","default",""
"a626ccc0b46c5008","70206e7d57edb72d9b9d75030730787d","","","2025-12-22T20:23:32.045Z","API","retriever_score_gap","NUMERIC","0","","","{}","e3023fc4fc00aa28","dense_retrieval","","[]","default",""
"7d0845e851b809ee","818f0b721a13fd3b745263ef96c5bd5b","","","2025-12-22T20:23:31.550Z","API","retriever_score_gap","NUMERIC","0","","","{}","e997011c60cb7c33","dense_retrieval","","[]","default",""
"587c3a0a1e9856a0","557e7521364cb65d144e58a89cbf4d29","","","2025-12-22T20:23:31.069Z","API","retriever_score_gap","NUMERIC","0.011748731136322021","","","{}","ee7092c32cc7f2f3","dense_retrieval","","[]","default",""
"ef27b5dad403b2ca","a91cf8b6b8bac51673d1efb6ecde5ff0","","","2025-12-22T20:23:30.627Z","API","retriever_score_gap","NUMERIC","0","","","{}","c6a0ce53603952a3","dense_retrieval","","[]","default",""
"250ebb4804561c32","7c1f9b85518c4d69cb404ffc346788f6","","","2025-12-22T20:23:30.139Z","API","retriever_score_gap","NUMERIC","0","","","{}","cc7c553c8a70201e","dense_retrieval","","[]","default",""
"293382722fe4b06e","0512317becaa8e14c7e34e40a6c6dfac","","","2025-12-22T20:23:29.666Z","API","retriever_score_gap","NUMERIC","0","","","{}","de1c9fb0a1e0a3ee","dense_retrieval","","[]","default",""
"cd751340e6166ed2","0508294c26e6a7a46eea6d83b00e4c1d","","","2025-12-22T20:23:29.136Z","API","retriever_score_gap","NUMERIC","0","","","{}","93cc975b7482a745","dense_retrieval","","[]","default",""
"7998ea9dc155fd9b","bf1382349ec4c11aadf690c4b49d2b9e","","","2025-12-22T20:23:28.671Z","API","retriever_score_gap","NUMERIC","0","","","{}","503bcb12e1583f4f","dense_retrieval","","[]","default",""
"ed89f1cf8b540a0a","971f4f2d056eb3ab4635c91241837161","","","2025-12-22T20:23:28.156Z","API","retriever_score_gap","NUMERIC","0","","","{}","6853f9031980cf5c","dense_retrieval","","[]","default",""
"f53b248efee6c33f","ba3a0c34537028e133bbbb948b8b5fdd","","","2025-12-22T20:23:27.694Z","API","retriever_score_gap","NUMERIC","0","","","{}","b5291e918c01529e","dense_retrieval","","[]","default",""
"3181b684bc44d367","966eb13d14329bebb7ee60029c39d859","","","2025-12-22T20:23:27.243Z","API","retriever_score_gap","NUMERIC","0.017374038696289062","","","{}","1332a8582bd057f6","dense_retrieval","","[]","default",""
"d8bdb64468c9c0df","9514c239b6273682aa7d8e29de305b2f","","","2025-12-22T20:23:26.723Z","API","retriever_score_gap","NUMERIC","0","","","{}","f311f20ba683501c","dense_retrieval","","[]","default",""
"932afb5e554b96f6","14f89e18715165f38d88342133435d79","","","2025-12-22T20:23:26.268Z","API","retriever_score_gap","NUMERIC","0","","","{}","05cf084cdefe34ad","dense_retrieval","","[]","default",""
"50e8315ea0cb1cf0","87e16d4a1b31e6ada0fa182f0b7a8f32","","","2025-12-22T20:23:25.814Z","API","retriever_score_gap","NUMERIC","0","","","{}","6100b2834b4cf6c8","dense_retrieval","","[]","default",""
"77963a8075cec94e","8ae0f7fffe2739e5300e5cda101c4b47","","","2025-12-22T20:23:25.317Z","API","retriever_score_gap","NUMERIC","0.026821494102478027","","","{}","5eceffa028cfefc1","dense_retrieval","","[]","default",""
"15d95bde800df769","a5df3ccdd3144f88701813fde156ee4b","","","2025-12-22T20:23:24.897Z","API","retriever_score_gap","NUMERIC","0","","","{}","0b51bd2e34fa744c","dense_retrieval","","[]","default",""
"35892f66133ab9af","73520779a4ecce09dc1108e32dcea12d","","","2025-12-22T20:23:24.406Z","API","retriever_score_gap","NUMERIC","0","","","{}","f37796648170aba5","dense_retrieval","","[]","default",""
"80a823471af9a55c","192ca2f3c6c02d15ce8c8f884e4fcacd","","","2025-12-22T20:23:23.964Z","API","retriever_score_gap","NUMERIC","0","","","{}","def7e48a5fe2544b","dense_retrieval","","[]","default",""
"116954bc4ddccea5","bd53a4545f879e5d831077c0339b38db","","","2025-12-22T20:23:23.495Z","API","retriever_score_gap","NUMERIC","0","","","{}","bdf800951aa1a0d4","dense_retrieval","","[]","default",""
"2ebefaa5327d9416","596998abb6f96e2c208f60cb3031bea9","","","2025-12-22T20:23:22.995Z","API","retriever_score_gap","NUMERIC","0.004252612590789795","","","{}","857b40a929918ba4","dense_retrieval","","[]","default",""
"badf09277449d6fc","1a2514d55a9817a62e46eade89ecad05","","","2025-12-22T20:23:22.512Z","API","retriever_score_gap","NUMERIC","0","","","{}","1a56650d2e873a95","dense_retrieval","","[]","default",""
"e0c8ee8dbbe9eea9","a4850bf809cf2ff3190953dc3bff2365","","","2025-12-22T20:23:21.955Z","API","retriever_score_gap","NUMERIC","0","","","{}","da3b078be82a9ef0","dense_retrieval","","[]","default",""
"b10c31a3c49a0143","effd7b7bff4d09ad03d2c459ccd638f1","","","2025-12-22T20:23:21.525Z","API","retriever_score_gap","NUMERIC","0.00670093297958374","","","{}","950e16752bd6cf9f","dense_retrieval","","[]","default",""
"b60d0d9e220408ce","eb5917f81a2bced8ff9532991ea5de20","","","2025-12-22T20:23:21.101Z","API","retriever_score_gap","NUMERIC","0.10103607177734375","","","{}","6b790054350fa993","dense_retrieval","","[]","default",""
"d707c85d83ae0577","25b3932492c076b8abcf8a74fcff565b","","","2025-12-22T20:23:20.647Z","API","retriever_score_gap","NUMERIC","0","","","{}","5df0eaef1f708a4b","dense_retrieval","","[]","default",""
"2b9f9d6c2c087eaf","2cf879673e665aa9d5ee3ea51d855ba1","","","2025-12-22T20:23:20.170Z","API","retriever_score_gap","NUMERIC","0.05708420276641846","","","{}","b3b89a21c274c143","dense_retrieval","","[]","default",""
"129cca06c6f449f3","bd111046ba93c7ee27607b6d86aba5de","","","2025-12-22T20:23:19.718Z","API","retriever_score_gap","NUMERIC","0","","","{}","bddad3da4998b873","dense_retrieval","","[]","default",""
"aa4cfc36bfc7a5eb","261e49e1d47fd60fe8a0846e8fbdac60","","","2025-12-22T20:23:19.241Z","API","retriever_score_gap","NUMERIC","0","","","{}","e536733810c0e26f","dense_retrieval","","[]","default",""
"2c03aa60ea526a73","bace8a23e55436fa77274bd56b7f4652","","","2025-12-22T20:23:18.781Z","API","retriever_score_gap","NUMERIC","0","","","{}","8d3d8cae40f290a7","dense_retrieval","","[]","default",""
"5bc5bb05074af227","9b0bda6282951ea592acd31e765cfbc2","","","2025-12-22T20:23:18.279Z","API","retriever_score_gap","NUMERIC","0","","","{}","d7144e690b0e5e73","dense_retrieval","","[]","default",""
"f24ed776c5bed831","839af540d7ba13809bc91a1cb0754397","","","2025-12-22T20:23:17.748Z","API","retriever_score_gap","NUMERIC","0","","","{}","88e79680c82a1077","dense_retrieval","","[]","default",""
"9a7012780bcbec8a","fed12a2b476344ca58cc44baf9c38d98","","","2025-12-22T20:23:17.284Z","API","retriever_score_gap","NUMERIC","0","","","{}","128b64fed6334bab","dense_retrieval","","[]","default",""
"9e46238622b09512","4e20c08c9e58324b9d4b36bd7aea09ad","","","2025-12-22T20:23:16.808Z","API","retriever_score_gap","NUMERIC","0.0001010894775390625","","","{}","80f6447dfa6af334","dense_retrieval","","[]","default",""
"08eccbfc8946f045","ca6d48963a5757ba198dcee662c10e04","","","2025-12-22T20:23:16.344Z","API","retriever_score_gap","NUMERIC","0.01122218370437622","","","{}","55f0bc2e95782cb2","dense_retrieval","","[]","default",""
"87dd54f28f1d6189","1bb9c0f66013b1c30c159020df0f5c02","","","2025-12-22T20:23:15.811Z","API","retriever_score_gap","NUMERIC","0.002638101577758789","","","{}","138e905a49044766","dense_retrieval","","[]","default",""
"989e8affc0b26a4d","d4613c238d974b8d16306eaad85f0464","","","2025-12-22T20:23:15.212Z","API","retriever_score_gap","NUMERIC","0","","","{}","9cfd2d7dd58cfc6b","dense_retrieval","","[]","default",""
"23d08829875bf752","fe4be2ec2a4697b4827c911fa14022ae","","","2025-12-22T20:23:14.792Z","API","retriever_score_gap","NUMERIC","0","","","{}","933e77a8a4208c18","dense_retrieval","","[]","default",""
"2d93a7d379615983","e02ccb05237a9c17465b560b5825c107","","","2025-12-22T20:23:14.293Z","API","retriever_score_gap","NUMERIC","0","","","{}","7169e66a9620e7c7","dense_retrieval","","[]","default",""
"5191f0cd694f50fa","c0ce68020690a2a059525a4a07f86f47","","","2025-12-22T20:23:13.803Z","API","retriever_score_gap","NUMERIC","0","","","{}","e8833c5441df4252","dense_retrieval","","[]","default",""
"bd1ed8600cea3ceb","8598f787bde507544c35dfdfcda7b8e6","","","2025-12-22T20:23:13.369Z","API","retriever_score_gap","NUMERIC","0","","","{}","6ca55eada69c2650","dense_retrieval","","[]","default",""
"a622dc0406ec06d9","6b8b0a5cad00dcef6361c9a7b6e26fd3","","","2025-12-22T20:23:12.872Z","API","retriever_score_gap","NUMERIC","0.015048503875732422","","","{}","41d62847e523131a","dense_retrieval","","[]","default",""
"59a2c6871820d075","1c7e4472a39153f0e3182d3f6d868d9d","","","2025-12-22T20:23:12.429Z","API","retriever_score_gap","NUMERIC","0","","","{}","763effd3373fd418","dense_retrieval","","[]","default",""
"6b60f4486b9694b8","b1deb28fabb5c213c46b6bb0a6b83bae","","","2025-12-22T20:23:11.850Z","API","retriever_score_gap","NUMERIC","0.0565868616104126","","","{}","a820d6f99ab1ec1c","dense_retrieval","","[]","default",""
"cd150633527f9692","2276fec0bbebd9681c0464146f749cf1","","","2025-12-22T20:23:11.340Z","API","retriever_score_gap","NUMERIC","0","","","{}","c7b8d8d290111823","dense_retrieval","","[]","default",""
"e828875bf6858d30","d68cfb5a113d8d4b57921f7cf2481365","","","2025-12-22T20:23:10.852Z","API","retriever_score_gap","NUMERIC","0.0034395456314086914","","","{}","bfd21a44bc51ccf2","dense_retrieval","","[]","default",""
"cefa50c76b0b9376","bc3450572207b41a16de3201470cdf2a","","","2025-12-22T20:23:10.434Z","API","retriever_score_gap","NUMERIC","0","","","{}","39aada7c35fdac44","dense_retrieval","","[]","default",""
"755a279ce853cba6","19ec63ba5a1e4593d72d5eac7c88172d","","","2025-12-22T20:23:09.962Z","API","retriever_score_gap","NUMERIC","0","","","{}","6306ef452f4704bb","dense_retrieval","","[]","default",""
"9f72d9cec331105b","a14d62c49ba63c6f43a6d8fd796c4eb3","","","2025-12-22T20:23:09.512Z","API","retriever_score_gap","NUMERIC","0","","","{}","65e3e58fd4087e62","dense_retrieval","","[]","default",""
"a458992637a8dc7a","b65a8f5c4f0ee4eb2f998a38f4f41928","","","2025-12-22T20:23:08.983Z","API","retriever_score_gap","NUMERIC","0","","","{}","4808f36dc6ea5909","dense_retrieval","","[]","default",""
"957030ca2f7473ee","69642ce54d264d90e574a88ef4747d2f","","","2025-12-22T20:23:08.531Z","API","retriever_score_gap","NUMERIC","0","","","{}","fa0089f8344588a0","dense_retrieval","","[]","default",""
"e6dab59eb3dfd2d9","055f44578ee707641acf20ee1a0e5ffd","","","2025-12-22T20:23:08.068Z","API","retriever_score_gap","NUMERIC","0","","","{}","ee5e033e26a60964","dense_retrieval","","[]","default",""
"03c7dfd8937d83c5","60b0b3b658604a73622f5c624877b408","","","2025-12-22T20:23:07.631Z","API","retriever_score_gap","NUMERIC","0.00726240873336792","","","{}","5d3ddbb5c88c48f4","dense_retrieval","","[]","default",""
